iter	RMSE
119	0.0003254632983
120	0.0003252874603
121	0.0003249907608
122	0.0003248655736
123	0.0003243487849
124	0.0003242277325
125	0.0003238504623
126	0.0003236827826
127	0.0003235602705
128	0.000323201692
129	0.0003230966608
130	0.000322745146
131	0.0003224554256
132	0.000322046346
133	0.0003216943637
134	0.0003213338044
135	0.0003211276773
136	0.0003208408711
137	0.0003207206275
138	0.0003206200006
139	0.0003202386759
140	0.0003201325701
141	0.0003199838224
142	0.0003198821838
143	0.0003197726124
144	0.0003193208083
145	0.0003192065917
146	0.0003191223829
147	0.0003187642049
148	0.0003185724816
149	0.0003184042975
150	0.0003180545354
151	0.0003179484767
152	0.0003178746964
153	0.0003174968592
154	0.0003174021944
155	0.0003173203201
156	0.0003172252463
157	0.0003169670356
158	0.000316544465
159	0.0003164665178
160	0.0003163866108
161	0.0003159486609
162	0.0003157951601
163	0.0003156741657
164	0.0003155629524
165	0.0003154884092
166	0.0003153957372
167	0.0003153151725
168	0.0003151818482
169	0.0003151118419
170	0.0003150472718
171	0.000314990112
172	0.0003147562624
173	0.0003145343884
174	0.0003143184522
175	0.0003142210679
176	0.0003140861303
177	0.0003137626576
178	0.000313404315
179	0.000313166243
180	0.00031307764
181	0.000312966317
182	0.0003128833424
183	0.000312656507
184	0.0003124764538
185	0.0003124092697
186	0.0003121894312
187	0.0003120137571
188	0.0003119535159
189	0.0003117215192
190	0.000311640021
191	0.000311570681
192	0.0003114579507
193	0.0003112852969
194	0.0003111827306
195	0.0003109772816
196	0.0003108607563
197	0.0003107430678
198	0.0003106668159
199	0.0003104965463
200	0.0003104138563
201	0.0003101840315
202	0.0003100247415
203	0.0003099162904
204	0.0003096466903
205	0.0003095103122
206	0.0003094470214
207	0.0003093378999
208	0.0003091768007
209	0.0003091010375
210	0.0003090315374
211	0.0003089762858
212	0.0003089265026
213	0.0003086370286
214	0.0003084332947
215	0.0003083570951
216	0.0003083108891
217	0.0003081136589
218	0.0003080337382
219	0.0003079882511
220	0.0003078604611
221	0.0003076634765
222	0.0003076246306
223	0.0003075766663
224	0.0003073106996
225	0.0003071605188
226	0.0003071061849
227	0.0003070623419
228	0.0003069280506
229	0.0003068563455
230	0.0003068050583
231	0.0003067607975
232	0.0003066365263
233	0.0003065899457
234	0.000306413057
235	0.0003063314486
236	0.0003060815965
237	0.0003060380068
238	0.0003059205052
239	0.0003056771531
240	0.0003054919272
241	0.000305344458
242	0.0003052720327
243	0.0003052348743
244	0.0003051992252
245	0.0003051592724
246	0.0003050301575
247	0.0003049225701
248	0.0003048888391
249	0.0003048001118
250	0.0003047698401
251	0.0003046288301
252	0.0003045860069
253	0.0003045351434
254	0.0003044916971
255	0.0003043296282
256	0.0003042882898
257	0.0003040921766
258	0.0003040555975
259	0.0003040213209
260	0.0003038417783
261	0.0003038050179
262	0.0003037160897
263	0.0003034729502
264	0.0003033220754
265	0.0003032943051
266	0.0003032653382
267	0.0003032326674
268	0.0003030879158
269	0.0003029032055
270	0.0003028645611
271	0.0003028292452
272	0.0003026684279
273	0.0003026266778
274	0.0003025912814
275	0.0003025366293
276	0.0003025040423
277	0.0003024624294
278	0.0003024285771
279	0.0003023944038
280	0.0003023111258
281	0.0003022806525
282	0.000302247697
283	0.0003020694068
284	0.0003018924414
285	0.0003018559296
286	0.0003018177882
287	0.0003017882033
288	0.0003017406185
289	0.0003017151034
290	0.0003015713958
291	0.0003015453017
292	0.0003014110846
293	0.000301389584
294	0.0003013623389
295	0.0003013372588
296	0.0003012142181
297	0.0003010215838
298	0.0003009164551
299	0.0003008160368
300	0.0003006601695
301	0.0003005581778
302	0.0003004223855
303	0.0003003911599
304	0.0003003042417
305	0.0003002774041
306	0.0003002496238
307	0.0003002238318
308	0.0003001875573
309	0.0003001621547
310	0.0003001384806
311	0.0003001083294
312	0.0003000713716
313	0.0002998388331
314	0.0002997685787
315	0.0002997404184
316	0.0002997130123
317	0.0002996687806
318	0.000299644797
319	0.0002996082341
320	0.0002994616008
321	0.0002994387729
322	0.0002992867832
323	0.000299154059
324	0.0002990980739
325	0.0002990601502
326	0.000299014825
327	0.0002989906734
328	0.0002989030454
329	0.0002988821905
330	0.0002988559983
331	0.0002988156965
332	0.0002987900532
333	0.0002987654207
334	0.0002987389784
335	0.0002987178659
336	0.0002985952083
337	0.0002985429076
338	0.0002985215788
339	0.0002984810759
340	0.0002983983366
341	0.0002982675424
342	0.0002981877413
343	0.0002980068882
344	0.0002979561743
345	0.0002979206734
346	0.0002977593576
347	0.0002977352379
348	0.0002977200724
349	0.0002976938865
350	0.0002976220957
351	0.0002975846155
352	0.0002975641226
353	0.0002974722975
354	0.0002974533263
355	0.000297404725
356	0.0002972729031
357	0.0002971936472
358	0.0002971499068
359	0.0002971280139
360	0.0002970125413
361	0.0002969248137
362	0.0002968805968
363	0.0002967912953
364	0.0002966678752
365	0.0002965241268
366	0.0002964781461
367	0.0002964181942
368	0.0002963406872
369	0.000296262616
370	0.0002962349222
371	0.0002961502312
372	0.0002960091869
373	0.0002959593281
374	0.000295883754
375	0.0002957623409
376	0.0002957086419
377	0.0002956322116
378	0.0002955382301
379	0.0002955034945
380	0.0002954281019
381	0.0002953174094
382	0.0002952385194
383	0.000295208954
384	0.0002951694703
385	0.0002951499021
386	0.000295122826
387	0.0002950874824
388	0.0002950660643
389	0.0002950377316
390	0.0002950215421
391	0.0002950033572
392	0.000294967437
393	0.0002949463396
394	0.0002949142579
395	0.0002948880228
396	0.0002948681293
397	0.0002948486998
398	0.000294806511
399	0.0002947923798
400	0.0002947786172
401	0.0002947625375
402	0.0002947429536
403	0.0002947031226
404	0.0002946609301
405	0.0002946466399
406	0.0002945377485
407	0.0002945037549
408	0.0002943762609
409	0.0002943379815
410	0.0002943227457
411	0.0002942248873
412	0.0002942088617
413	0.0002941934554
414	0.0002941677885
415	0.0002941424903
416	0.0002940825663
417	0.0002940588774
418	0.0002940329119
419	0.0002940199836
420	0.000294000734
421	0.000293905656
422	0.0002938785418
423	0.0002937833367
424	0.000293695991
425	0.0002936837674
426	0.0002936178606
427	0.0002935611144
428	0.0002935321409
429	0.0002934112628
430	0.0002933495384
431	0.0002932325755
432	0.0002932051187
433	0.0002931903695
434	0.0002931671337
435	0.0002931428736
436	0.0002931302727
437	0.0002930210948
438	0.0002929977819
439	0.0002929010714
440	0.0002928801223
441	0.0002928332263
442	0.0002928186014
443	0.0002927658188
444	0.000292732908
445	0.0002927120066
446	0.0002926859186
447	0.0002926655989
448	0.0002926531938
449	0.000292635962
450	0.0002926193644
451	0.0002925621199
452	0.0002925419206
453	0.0002925248476
454	0.0002925051428
455	0.0002924850447
456	0.0002924691661
457	0.0002924569959
458	0.0002924376636
459	0.0002924270729
460	0.0002924143425
461	0.0002923738403
462	0.0002922689779
463	0.0002921201685
464	0.0002920258398
465	0.0002919438946
466	0.0002919011741
467	0.0002918716651
468	0.0002918004359
469	0.0002917648149
470	0.0002917317725
471	0.0002917049074
472	0.0002916214702
473	0.0002915550223
474	0.0002915011235
475	0.0002914753654
476	0.0002914462701
477	0.0002914322906
478	0.000291415953
479	0.0002914027741
480	0.0002913287601
481	0.0002912558343
482	0.0002912306663
483	0.0002911836759
484	0.0002910752753
485	0.0002910588813
486	0.000291044203
487	0.0002910077617
488	0.0002909951849
489	0.0002909827516
490	0.0002909701698
491	0.00029094892
492	0.0002908476976
493	0.0002908240488
494	0.000290774494
495	0.0002907344098
496	0.0002906771819
497	0.0002906216694
498	0.000290591949
499	0.0002905164196
500	0.0002905005356
501	0.0002904878115
502	0.0002904787554
503	0.000290439834
504	0.0002904028412
505	0.0002903829492
506	0.0002902896018
507	0.0002902745048
508	0.0002902610935
509	0.000290243978
510	0.0002902197542
511	0.0002902004254
512	0.0002901810356
513	0.0002901348108
514	0.0002901231565
515	0.0002900876623
516	0.000290069095
517	0.0002900569677
518	0.0002900411942
519	0.0002900243889
520	0.0002900139285
521	0.0002900046043
522	0.0002899218995
523	0.0002898975208
524	0.0002898256811
525	0.0002897818379
526	0.000289757984
527	0.0002897410807
528	0.000289727102
529	0.0002897168638
530	0.0002896965705
531	0.0002896743626
532	0.0002896643882
533	0.0002896444473
534	0.0002896191932
535	0.0002896068601
536	0.0002895890414
537	0.0002895799455
538	0.0002895583893
539	0.0002894920116
540	0.0002893870164
541	0.0002893547408
542	0.0002893438163
543	0.0002893208788
544	0.000289278248
545	0.000289265625
546	0.0002892536758
547	0.0002892098708
548	0.0002891953145
549	0.0002891417793
550	0.000289132116
551	0.0002891237621
552	0.0002891016047
553	0.0002890882724
554	0.0002890132115
555	0.0002889616912
556	0.0002888572843
557	0.000288828026
558	0.0002887365078
559	0.0002887300441
560	0.0002887035939
561	0.0002886721577
562	0.0002886404723
563	0.0002886139394
564	0.0002886035394
565	0.0002885883657
566	0.0002885756665
567	0.0002885633334
568	0.0002885514971
569	0.000288469723
570	0.000288413571
571	0.0002883723062
572	0.0002883496595
573	0.000288270796
574	0.0002882597411
575	0.000288221824
576	0.0002881943939
577	0.0002881741816
578	0.0002881012061
579	0.000288088766
580	0.0002880783041
581	0.0002880668243
582	0.0002879711627
583	0.0002879412806
584	0.000287920232
585	0.0002879012042
586	0.0002878131306
587	0.0002877948161
588	0.0002877264199
589	0.0002877140366
590	0.000287705527
591	0.000287693075
592	0.0002876652856
593	0.000287649722
594	0.000287635697
595	0.0002876257357
596	0.0002876100856
597	0.0002876001166
598	0.0002875907063
599	0.0002875802728
600	0.0002875345465
601	0.0002874823441
602	0.0002874506018
603	0.0002874140233
604	0.0002873807771
605	0.0002873667331
606	0.0002873582439
607	0.0002872939407
608	0.0002872718288
609	0.0002872632927
610	0.0002871863609
611	0.0002871324092
612	0.000287092592
613	0.0002870530957
614	0.0002869699217
615	0.00028691492
616	0.0002868516575
617	0.0002867902751
618	0.0002867299911
619	0.0002866629524
620	0.0002866247918
621	0.000286579173
622	0.0002865525297
623	0.0002865049724
624	0.0002864737891
625	0.0002864260268
626	0.0002864172431
627	0.0002864075471
628	0.0002863975877
629	0.0002863834549
630	0.0002863410601
631	0.0002862948595
632	0.0002862480635
633	0.0002862195606
634	0.0002862087924
635	0.0002861303027
636	0.00028607523
637	0.0002860159735
638	0.0002859945923
639	0.0002859753582
640	0.0002859092796
641	0.0002859020485
642	0.0002858917025
643	0.0002858641572
644	0.0002858565349
645	0.0002858363055
646	0.000285787814
647	0.0002857734587
648	0.0002857473278
649	0.0002857378745
650	0.0002857171519
651	0.0002856983311
652	0.0002856831432
653	0.0002856721807
654	0.0002856596478
655	0.0002856337549
656	0.0002855840049
657	0.0002855619557
658	0.0002855536382
659	0.0002855149034
660	0.0002854518559
661	0.0002854373821
662	0.000285423381
663	0.0002853942749
664	0.000285368075
665	0.0002853546782
666	0.0002853413567
667	0.0002853306377
668	0.0002852968057
669	0.0002852901068
670	0.0002852782765
671	0.0002852640897
672	0.0002852541989
673	0.0002852391907
674	0.0002852259844
675	0.0002852164048
676	0.0002851753556
677	0.0002851655432
678	0.0002851546754
679	0.0002851272485
680	0.000285116018
681	0.0002851085178
682	0.0002850963431
683	0.0002850599637
684	0.0002850496833
685	0.0002850216897
686	0.0002849554619
687	0.000284942157
688	0.0002849151837
689	0.000284906721
690	0.0002848952702
691	0.0002848867117
692	0.0002848751916
693	0.0002848658486
694	0.0002848021532
695	0.0002847838242
696	0.0002847389632
697	0.000284712111
698	0.0002847003832
699	0.0002846561701
700	0.0002846469042
701	0.0002846350995
702	0.0002846122746
703	0.000284596896
704	0.0002845873717
705	0.0002845274266
706	0.0002845122986
707	0.0002845026312
708	0.0002844942966
709	0.0002844767574
710	0.0002844677556
711	0.0002844257967
712	0.000284418953
713	0.000284400166
714	0.0002843821904
715	0.000284370424
716	0.0002843287998
717	0.0002842715426
718	0.0002842598392
719	0.0002842504988
720	0.0002842404293
721	0.0002842254871
722	0.0002842032367
723	0.0002841886807
724	0.0002841644086
725	0.000284145551
726	0.0002841210082
727	0.0002840831368
728	0.0002840701139
729	0.0002840108987
730	0.0002839372021
731	0.00028392868
732	0.0002839062712
733	0.0002838965232
734	0.000283890033
735	0.0002838834614
736	0.0002838737564
737	0.0002838657648
738	0.0002838435157
739	0.0002838022192
740	0.0002837925091
741	0.0002837713947
742	0.000283750295
743	0.0002837419786
744	0.0002837342689
745	0.000283694841
746	0.0002836719955
747	0.0002836602495
748	0.0002836339056
749	0.0002836249853
750	0.0002836139615
751	0.0002835981526
752	0.0002835629495
753	0.0002835574736
754	0.0002835055965
755	0.0002834974844
756	0.0002834843931
757	0.0002834718206
758	0.0002834653983
759	0.0002834515482
760	0.0002834404791
761	0.0002834218328
762	0.0002834145999
763	0.0002834037742
764	0.0002833953567
765	0.0002833810971
766	0.0002833675849
767	0.0002833572926
768	0.0002833502279
769	0.0002833397871
770	0.0002833300791
771	0.0002833236555
772	0.0002833145579
773	0.0002832801447
774	0.0002832452734
775	0.000283195707
776	0.0002831867701
777	0.0002831140431
778	0.0002830858132
779	0.0002830332368
780	0.0002829938462
781	0.0002829859052
782	0.0002829644904
783	0.0002829340455
784	0.0002828939256
785	0.0002828820548
786	0.0002828656588
787	0.0002828503647
788	0.0002828316205
789	0.000282767794
790	0.000282742682
791	0.0002826925156
792	0.000282662731
793	0.0002826543273
794	0.0002826460958
795	0.0002826389113
796	0.0002826262699
797	0.0002826186724
798	0.0002826060445
799	0.000282600834
800	0.0002825915315
801	0.0002825801692
802	0.0002825676016
803	0.0002825614612
804	0.0002825517988
805	0.0002825207618
806	0.0002825106294
807	0.0002824887983
808	0.0002824837519
809	0.0002824541681
810	0.0002824457636
811	0.0002823778239
812	0.0002823724586
813	0.0002823602441
814	0.0002823521976
815	0.0002823332949
816	0.0002823129805
817	0.0002823036822
818	0.000282295509
819	0.0002822466088
820	0.0002822363182
821	0.0002822302237
822	0.0002822246433
823	0.0002821956769
824	0.0002821633236
825	0.0002821551002
826	0.0002821492239
827	0.0002821127853
828	0.0002821075292
829	0.0002820986801
830	0.0002820893143
831	0.0002820272057
832	0.0002819838497
833	0.0002819716812
834	0.0002819651697
835	0.0002819198259
836	0.0002819092945
837	0.0002818948265
838	0.0002818697781
839	0.0002818341078
840	0.0002818278522
841	0.0002818199816
842	0.0002818010756
843	0.0002817939908
844	0.0002817636966
845	0.0002817519229
846	0.0002817311291
847	0.0002816896947
848	0.0002816797004
849	0.0002816441057
850	0.0002816366089
851	0.0002816208723
852	0.0002816129594
853	0.0002816037313
854	0.0002815901513
855	0.0002815811633
856	0.000281570648
857	0.000281564268
858	0.0002815426961
859	0.0002815278518
860	0.0002815192873
861	0.0002815133951
862	0.0002815064753
863	0.00028149579
864	0.0002814772276
865	0.0002814613316
866	0.0002814523194
867	0.0002814326785
868	0.0002814143028
869	0.0002813979857
870	0.0002813900258
871	0.0002813808654
872	0.0002813732767
873	0.0002813659776
874	0.000281360183
875	0.0002813552813
876	0.0002813486454
877	0.0002813433585
878	0.0002813298545
879	0.0002813231879
880	0.0002813056134
881	0.0002812547288
882	0.0002812492449
883	0.0002812134312
884	0.0002811909401
885	0.0002811783327
886	0.0002811659746
887	0.0002811588805
888	0.000281137225
889	0.0002811231827
890	0.0002811050703
891	0.0002810843632
892	0.0002810582532
893	0.000281050421
894	0.0002810433368
895	0.0002810100127
896	0.0002809793473
897	0.0002809494333
898	0.0002809255116
899	0.0002808903533
900	0.0002808769859
901	0.0002808557173
902	0.0002808479429
903	0.0002808070487
904	0.000280790598
905	0.0002807523921
906	0.0002807124458
907	0.0002806872748
908	0.0002806511933
909	0.0002806297588
910	0.0002806122847
911	0.0002805685492
912	0.0002805541268
913	0.0002805419031
914	0.0002805290298
915	0.0002805095118
916	0.0002805009187
917	0.0002804806683
918	0.0002804686194
919	0.0002804603128
920	0.0002804553487
921	0.000280415596
922	0.0002803982503
923	0.0002803864339
924	0.0002803690707
925	0.0002803626407
926	0.0002803481698
927	0.0002803394976
928	0.0002803301964
929	0.0002803138893
930	0.0002803045938
931	0.0002802965688
932	0.0002802892706
933	0.0002802703036
934	0.0002802625237
935	0.0002802497208
936	0.0002802406899
937	0.0002802233105
938	0.0002802160191
939	0.0002801998529
940	0.0002801934
941	0.0002801868043
942	0.0002801737144
943	0.0002801668901
944	0.0002801584452
945	0.0002801171047
946	0.0002801093921
947	0.0002800602965
948	0.0002800503662
949	0.0002800421988
950	0.0002800354871
951	0.0002800267308
952	0.0002799722284
953	0.0002799522625
954	0.0002799442943
955	0.0002799385136
956	0.0002799232461
957	0.0002799049762
958	0.0002798802654
959	0.0002798559304
960	0.000279846681
961	0.0002798187177
962	0.0002798108152
963	0.0002797852647
964	0.0002797797172
965	0.0002797546996
966	0.0002797494287
967	0.0002797119213
968	0.0002797020486
969	0.0002796914394
970	0.0002796649549
971	0.0002796585723
972	0.0002796510059
973	0.0002796237391
974	0.0002796181725
975	0.0002796135843
976	0.0002795996761
977	0.0002795873618
978	0.0002795687602
979	0.000279559452
980	0.0002795515515
981	0.0002795462774
982	0.0002795376697
983	0.0002795320604
984	0.0002795260238
985	0.0002795188422
986	0.0002795125582
987	0.0002795056008
988	0.0002794958322
989	0.0002794881144
990	0.0002794721427
991	0.0002794602184
992	0.0002794528376
993	0.0002794291827
994	0.0002794237374
995	0.0002794198255
996	0.0002793652582
997	0.0002793574857
998	0.0002793141701
999	0.0002792780287
